id,news_ent,sci_ent,Test Example,is_iaa,is_bad,similarity,created_at,updated_at,is_iaa_priority,news_article_id,sci_paper_id,is_bad_reason,is_bad_reported_at,is_bad_user_id,priority,is_difficult,is_difficult_reported_at,is_difficult_user_id
22361,the fossils ;364;376,a combination;1300;1313,,,,0.412092417478561,,,,314,243,,,,5,,,
202267,the most common form;464;484,biomaterial cross-linking density;382;415,,,,0.412084341049194,2020-05-23 14:11:33.082698,2020-05-23 14:11:33.082709,,543,498,,,,5,,,
152048,sixth-year;173;183,the microstructure;649;667,,,,0.412076324224472,2020-05-09 11:17:42.352419,2020-05-09 11:17:42.352421,,446,401,,,,5,,,
22371,Translational Psychiatry;423;447,different gene expression programs to acquire distinct cell fates;142;207,,,,0.412040084600449,,,,210,5,,,,5,,,
22372,cellular mechanisms of neurodegenerative conditions;283;334,Ascl1;665;670,,,,0.412036627531052,,,,194,29,,,,5,,,
237458,a home refrigerator;210;229,R134a;53;58,,,,0.412028908729553,2020-06-01 13:22:31.803337,2020-06-01 13:22:31.803354,,586,541,,,,5,,,
22373,Triceratops is a juvenile form;44;74,dinosaur;74;82,,,,0.412022054195404,,,,314,243,,,,5,,,
260304, respiratory failure ;251;272,six genes;1131;1140,,,,0.41201588511467,2020-06-05 07:49:08.382181,2020-06-05 07:49:08.382187,,616,571,,,,5,,,
237093,the University of Johannesburg;60;90,the household refrigerator;1137;1163,,,,0.41199204325676,2020-06-01 13:22:23.51318,2020-06-01 13:22:23.51319,,586,541,,,,5,,,
152744,advance our understanding of how different types of waves behave inside materials;248;329,different materials;117;136,,,,0.411926656961441,2020-05-09 11:17:42.572819,2020-05-09 11:17:42.572821,,446,401,,,,5,,,
254150,the scientific journal;478;500,the outer corroded surface;576;602,,,,0.411885648965836,2020-06-05 07:44:52.158279,2020-06-05 07:44:52.158282,,607,562,,,,5,,,
93622,they;133;137,our results;1211;1222,,,,0.411872208118439,2020-05-09 09:05:27.641369,2020-05-09 09:05:27.64137,,162,319,,,,5,,,
22411,surprisingly weak bites;309;332,models;184;190,,,,0.411848306655884,,,,336,143,,,,5,,,
22412,the journal;219;230,could have important implications;1003;1036,,,,0.411844968795776,,,,194,29,,,,5,,,
152849,waves;300;305,desirable multifunctional effective properties;41;87,,,,0.411843061447144,2020-05-09 11:17:42.603823,2020-05-09 11:17:42.603825,,446,401,,,,5,,,
22417,Thousands;231;240,287 objects;1404;1423,,,,0.411815494298935,,,,143,54,,,,5,,,
131032,this protection;310;325,first;620;625,,,,0.411809474229813,2020-05-09 11:17:20.182436,2020-05-09 11:17:20.182439,,411,366,,,,5,,,
22419,could pose a risk to human health;102;135,guenon;643;649,,,,0.411799967288971,,,,366,245,,,,5,,,
22422,theory;395;401,intermediates;1648;1661,,,,0.41176164150238,,,,314,251,,,,5,,,
22431, higher levels of cholesterol ;163;193,vivo;1302;1306,,,,0.411722958087921,,,,303,79,,,,5,,,
100717," a large number of signaling...
        ;149;189",response;697;705,,,,0.411720156669617,2020-05-09 09:05:33.909412,2020-05-09 09:05:33.909413,,30,109,,,,5,,,
259594,a study;5;12,the SARS-CoV-2 pandemic;320;343,,,,0.411718398332596,2020-06-05 07:48:39.435992,2020-06-05 07:48:39.435999,,616,571,,,,5,,,
100818,signaling;168;177,they;787;791,,,,0.411713302135468,2020-05-09 09:05:33.909673,2020-05-09 09:05:33.909674,,30,109,,,,5,,,
100949," releasing cytokines and chemokines,;226;262",a manner;878;886,,,,0.41171133518219,2020-05-09 09:05:33.91001,2020-05-09 09:05:33.910011,,30,109,,,,5,,,
211818,scientists;77;87,"81%, 104 patients;515;532",,,,0.41170608997345,2020-05-30 07:23:34.25668,2020-05-30 07:23:34.256686,,555,510,,,,5,,,
101276,the formation of new blood vessels ;429;464,Cells;203;208,,,,0.411705404520035,2020-05-09 09:05:33.910858,2020-05-09 09:05:33.910859,,30,109,,,,5,,,
203655,two-dimensional framework;366;391,the size;488;496,,,,0.411685168743134,2020-05-23 14:12:07.933555,2020-05-23 14:12:07.933565,,545,500,,,,5,,,
22445,Uranus;211;217,a ring;1267;1273,,,,0.411669701337814,,,,143,54,,,,5,,,
152381,hyperbole;16;25,"novel wave characteristics (e.g., low-pass filters that transmit waves “isotropically” up to a finite wavenumber;1266;1378",,,,0.411643832921982,2020-05-09 11:17:42.462586,2020-05-09 11:17:42.462588,,446,401,,,,5,,,
22456,A gene;0;6,the TCA cycle;1531;1544,,,,0.411615580320358,,,,252,35,,,,5,,,
204014,an approach;189;200,parity checks;749;762,,,,0.411595821380615,2020-05-23 14:12:16.320064,2020-05-23 14:12:16.320075,,545,500,,,,5,,,
260590,One of these spots includes the gene that determines blood types;322;386,P=1.14x10-10;1049;1061,,,,0.411566972732544,2020-06-05 07:49:20.72568,2020-06-05 07:49:20.725687,,616,571,,,,5,,,
152464,new mathematical formulas;80;105,us;714;716,,,,0.41156342625618,2020-05-09 11:17:42.489344,2020-05-09 11:17:42.489346,,446,401,,,,5,,,
130574,four;334;338,It ;99;102,,,,0.411540925502777,2020-05-09 11:17:20.021096,2020-05-09 11:17:20.021099,,411,366,,,,5,,,
130697,the leading cause;75;92,Victims;221;228,,,,0.411524683237076,2020-05-09 11:17:20.070175,2020-05-09 11:17:20.070177,,411,366,,,,5,,,
152795,different types;281;296,moduli;1840;1846,,,,0.411423087120056,2020-05-09 11:17:42.58776,2020-05-09 11:17:42.587762,,446,401,,,,5,,,
22501, A study;88;96,the number;1193;1203,,,,0.411422073841095,,,,314,243,,,,5,,,
22503,their weather maps;223;241,the continent;521;534,,,,0.411419034004211,,,,322,4,,,,5,,,
260428, patients with Covid-19;274;297,a key feature;35;48,,,,0.411410659551621,2020-06-05 07:49:13.65109,2020-06-05 07:49:13.651097,,616,571,,,,5,,,
260111,two spots in the human genome;181;210,a key feature;35;48,,,,0.411384731531143,2020-06-05 07:49:00.652823,2020-06-05 07:49:00.652832,,616,571,,,,5,,,
237225,drop-in refrigerant replacement test;5;41,outlet;512;518,,,,0.411366760730743,2020-06-01 13:22:26.464327,2020-06-01 13:22:26.464332,,586,541,,,,5,,,
260741, blood types;374;386,SNPs;715;719,,,,0.411348074674606,2020-06-05 07:49:26.813525,2020-06-05 07:49:26.813541,,616,571,,,,5,,,
22519,we can't assume that the results from experiments on their brains can be generalized to humans;17;111,the primate brain;39;56,,,,0.411329925060272,,,,195,80,,,,5,,,
153435, the way waves propagate.;716;742,multifunctional composites;1474;1500,,,,0.411326885223389,2020-05-09 11:17:42.780655,2020-05-09 11:17:42.780657,,446,401,,,,5,,,
101289,the formation of new blood vessels ;429;464,secretomes;562;572,,,,0.411321848630905,2020-05-09 09:05:33.910892,2020-05-09 09:05:33.910893,,30,109,,,,5,,,
108464,The catalyst facilitates the synthesis of ammonia;131;180,N2 and H2 gases;59;74,,,,0.411266624927521,2020-05-09 09:05:41.309608,2020-05-09 09:05:41.309609,,40,314,,,,5,,,
259900,Covid-19;118;126,(95% CI;1074;1081,,,,0.411265224218369,2020-06-05 07:48:51.698185,2020-06-05 07:48:51.698194,,616,571,,,,5,,,
22541,a chain of events;129;146,cecal microbial composition;982;1009,,,,0.411252766847611,,,,303,79,,,,5,,,
254110,the study;455;464,The reconditioned alloy powders;889;920,,,,0.411251962184906,2020-06-05 07:44:50.500177,2020-06-05 07:44:50.500187,,607,562,,,,5,,,
202290,arthritis;488;497,inferior tissue formation;169;194,,,,0.411189943552017,2020-05-23 14:11:33.634373,2020-05-23 14:11:33.634383,,543,498,,,,5,,,
203774,developed ;49;59, reduce the resource overhead of surface-code quantum computation;931;996,,,,0.411156117916107,2020-05-23 14:12:10.679946,2020-05-23 14:12:10.679958,,545,500,,,,5,,,
100797,signaling;168;177,cell populations;126;142,,,,0.411137998104095,2020-05-09 09:05:33.90962,2020-05-09 09:05:33.909621,,30,109,,,,5,,,
152696,they advance our understanding;243;273,designed microstructures;170;194,,,,0.411116540431976,2020-05-09 11:17:42.558484,2020-05-09 11:17:42.558486,,446,401,,,,5,,,
259978,the illness;128;139,a blood-group-specific analysis;1318;1349,,,,0.411090672016144,2020-06-05 07:48:54.920183,2020-06-05 07:48:54.920189,,616,571,,,,5,,,
253477, better performing;67;85,the corrosion layer;774;793,,,,0.41106915473938,2020-06-05 07:44:25.133664,2020-06-05 07:44:25.133674,,607,562,,,,5,,,
220957,fewer car journeys;98;116,activity data;1129;1142,,,,0.41106453537941,2020-05-30 07:34:59.837249,2020-05-30 07:34:59.83726,,563,518,,,,5,,,
22587,cellular mechanisms of neurodegenerative conditions;283;334,22 human induced pluripotent stem (hiPS) cell lines ;300;352,,,,0.411055892705917,,,,194,32,,,,5,,,
152750,advance our understanding of how different types of waves behave inside materials;248;329,the respective effective wave speeds;365;401,,,,0.411022394895554,2020-05-09 11:17:42.574578,2020-05-09 11:17:42.57458,,446,401,,,,5,,,
221289, before the crisis;252;270,some restrictions;846;863,,,,0.411020576953888,2020-05-30 07:35:07.270545,2020-05-30 07:35:07.27055,,563,518,,,,5,,,
130963,the long-term effects;234;255,abusive head trauma;368;387,,,,0.41101548075676,2020-05-09 11:17:20.155731,2020-05-09 11:17:20.155734,,411,366,,,,5,,,
221045,people;155;161,2020 annual emissions;652;673,,,,0.410989820957184,2020-05-30 07:35:01.797687,2020-05-30 07:35:01.797699,,563,518,,,,5,,,
22612,cellular mechanisms of neurodegenerative conditions;283;334,At least half;701;714,,,,0.410958975553513,,,,194,32,,,,5,,,
212189,128 people who tested positive for Covid-19;375;418,the prevalence of COVID-19;552;578,,,,0.410949766635895,2020-05-30 07:23:42.66475,2020-05-30 07:23:42.664761,,555,510,,,,5,,,
260250, respiratory failure ;251;272,1.32;1069;1073,,,,0.410936206579208,2020-06-05 07:49:06.19961,2020-06-05 07:49:06.199614,,616,571,,,,5,,,
259983,the illness;128;139,blood group;1469;1480,,,,0.410918086767197,2020-06-05 07:48:55.133391,2020-06-05 07:48:55.133396,,616,571,,,,5,,,
22622,Stem cells;452;462,At least half;701;714,,,,0.410915702581406,,,,194,32,,,,5,,,
22626,a risk;113;119,chimpanzee;621;631,,,,0.41090738773346,,,,366,245,,,,5,,,
111788,the struggling insect;143;164,Danaus;47;53,,,,0.410903334617615,2020-05-09 09:09:24.80615,2020-05-09 09:09:24.806151,,54,108,,,,5,,,
151981,Princeton Professor of Chemistry Salvatore Torquato;117;168,different materials;117;136,,,,0.410895615816116,2020-05-09 11:17:42.331308,2020-05-09 11:17:42.33131,,446,401,,,,5,,,
152204,"Torquato, the Lewis Bernard Professor of Natural Sciences and director of the Complex Materials Theory Group;331;439",multifunctional material design;449;480,,,,0.410883277654648,2020-05-09 11:17:42.399075,2020-05-09 11:17:42.399077,,446,401,,,,5,,,
22635, A study;88;96,epiossifications;1207;1223,,,,0.410874634981155,,,,314,243,,,,5,,,
22637,could pose a risk to human health;102;135, pathogen;216;225,,,,0.410845071077347,,,,366,245,,,,5,,,
260932,who;526;529,Covid-19 Prophylaxis;23;43,,,,0.41083961725235,2020-06-05 07:49:35.237712,2020-06-05 07:49:35.23772,,617,572,,,,5,,,
100707," a large number of signaling...
        ;149;189",repair;438;444,,,,0.410825431346893,2020-05-09 09:05:33.909386,2020-05-09 09:05:33.909387,,30,109,,,,5,,,
254129,the study;455;464,the upcycled material;1606;1627,,,,0.410812020301819,2020-06-05 07:44:51.293526,2020-06-05 07:44:51.293537,,607,562,,,,5,,,
130786,children;120;128,developmental delay;307;326,,,,0.410797148942947,2020-05-09 11:17:20.098779,2020-05-09 11:17:20.098781,,411,366,,,,5,,,
93574,they;133;137,X-ray;410;415,,,,0.410786181688309,2020-05-09 09:05:27.641246,2020-05-09 09:05:27.641247,,162,319,,,,5,,,
22654,record;333;339,the same period;344;359,,,,0.410748183727264,,,,322,4,,,,5,,,
111688,an effort ;124;134,captive rearing;220;235,,,,0.410735577344894,2020-05-09 09:09:24.8059,2020-05-09 09:09:24.805901,,54,108,,,,5,,,
220919,fewer car journeys;98;116,Government policies;0;19,,,,0.410735368728638,2020-05-30 07:34:58.959393,2020-05-30 07:34:58.959398,,563,518,,,,5,,,
259424,European scientists ;16;36,both study panels;963;980,,,,0.410714387893677,2020-06-05 07:48:32.62422,2020-06-05 07:48:32.624229,,616,571,,,,5,,,
111874,some butterfly enthusiasts;176;202,Danaus plexippus;47;63,,,,0.410711169242859,2020-05-09 09:09:24.806398,2020-05-09 09:09:24.806399,,54,108,,,,5,,,
152945,the Lewis Bernard Professor;341;368, designed microstructures;169;194,,,,0.410695821046829,2020-05-09 11:17:42.632617,2020-05-09 11:17:42.632619,,446,401,,,,5,,,
259581,a study;5;12,Background;0;10,,,,0.410694926977158,2020-06-05 07:48:38.933713,2020-06-05 07:48:38.933721,,616,571,,,,5,,,
259419,European scientists ;16;36,the final analysis;631;649,,,,0.410686105489731,2020-06-05 07:48:32.453498,2020-06-05 07:48:32.453503,,616,571,,,,5,,,
237294,the University;60;74,MWCNT-nanolubricant (0.4 g/L;285;313,,,,0.410682260990143,2020-06-01 13:22:28.068942,2020-06-01 13:22:28.068951,,586,541,,,,5,,,
211786,more research;42;55,the COVID-19-positive patients;284;314,,,,0.410681426525116,2020-05-30 07:23:33.55184,2020-05-30 07:23:33.551845,,555,510,,,,5,,,
130945,the long-term effects;234;255,CSF;823;826,,,,0.410634905099869,2020-05-09 11:17:20.149841,2020-05-09 11:17:20.149843,,411,366,,,,5,,,
220871, soon;232;237,individual countries;587;607,,,,0.410622656345367,2020-05-30 07:34:57.8759,2020-05-30 07:34:57.875911,,563,518,,,,5,,,
203909, an approach;188;200, This;279;284,,,,0.410601049661636,2020-05-23 14:12:13.899352,2020-05-23 14:12:13.899359,,545,500,,,,5,,,
259763,a strong statistical link;61;86,(95% CI;1074;1081,,,,0.410588353872299,2020-06-05 07:48:46.254784,2020-06-05 07:48:46.25479,,616,571,,,,5,,,
22686,led to Britain becoming an island;84;117,high-magnitude flows;870;890,,,,0.410585850477219,,,,119,59,,,,5,,,
131123,survivors;376;385, child ;146;153,,,,0.410576611757278,2020-05-09 11:17:20.216081,2020-05-09 11:17:20.216083,,411,366,,,,5,,,
237121,University of Johannesburg;161;187,Vapour compression refrigerator systems;0;39,,,,0.410573333501816,2020-06-01 13:22:24.149003,2020-06-01 13:22:24.149012,,586,541,,,,5,,,
100728," a large number of signaling...
        ;149;189",glutamine deprivation;1031;1052,,,,0.410563319921494,2020-05-09 09:05:33.909442,2020-05-09 09:05:33.909443,,30,109,,,,5,,,
108785,low energy consumption;306;328,H−;702;704,,,,0.410561412572861,2020-05-09 09:05:41.310691,2020-05-09 09:05:41.310692,,40,314,,,,5,,,
22693,Nature Medicine;23;38,reverse cholesterol transport;1268;1297,,,,0.41055566072464,,,,303,79,,,,5,,,
259686,European scientists;16;35,six genes;1131;1140,,,,0.410548686981201,2020-06-05 07:48:43.159484,2020-06-05 07:48:43.159488,,616,571,,,,5,,,
100430,PNAS;83;87,angiogenesis;385;397,,,,0.410533547401428,2020-05-09 09:05:33.908673,2020-05-09 09:05:33.908674,,30,109,,,,5,,,
22702,American airports;32;49, pathogen;216;225,,,,0.410519927740097,,,,366,245,,,,5,,,
100553,IDIBELL researchers;15;34,Most cytokines;842;856,,,,0.410484492778778,2020-05-09 09:05:33.908991,2020-05-09 09:05:33.908992,,30,109,,,,5,,,
111584,they;19;23,the autumn;583;593,,,,0.410474866628647,2020-05-09 09:09:24.805627,2020-05-09 09:09:24.80563,,54,108,,,,5,,,
111894,some butterfly enthusiasts;176;202,reproductive diapause;658;679,,,,0.41043621301651,2020-05-09 09:09:24.80645,2020-05-09 09:09:24.806451,,54,108,,,,5,,,
22730,the secret;254;264,most human-specific traits;118;144,,,,0.410403996706009,,,,75,31,,,,5,,,
152407,"the ""beautiful"" utility;53;76",accurate formulas;511;528,,,,0.410399794578552,2020-05-09 11:17:42.470814,2020-05-09 11:17:42.470816,,446,401,,,,5,,,
93537,the animals’;93;105,the difficulty;287;301,,,,0.410336047410965,2020-05-09 09:05:27.64115,2020-05-09 09:05:27.641151,,162,319,,,,5,,,
260126,two spots in the human genome;181;210,"1,255 population-derived controls;523;556",,,,0.410292685031891,2020-06-05 07:49:01.254128,2020-06-05 07:49:01.254134,,616,571,,,,5,,,
253420,new method;17;27,spent NiMH batteries;541;561,,,,0.410289883613586,2020-06-05 07:44:22.853311,2020-06-05 07:44:22.853319,,607,562,,,,5,,,
112115,monarchs raised in captivity;308;336,reproductive diapause;658;679,,,,0.410282284021378,2020-05-09 09:09:24.807022,2020-05-09 09:09:24.807023,,54,108,,,,5,,,
220728,CO2;213;216,annual;1228;1234,,,,0.410248100757599,2020-05-30 07:34:54.690643,2020-05-30 07:34:54.690654,,563,518,,,,5,,,
93678,The rare clutch;156;171,living saurians;1237;1252,,,,0.410245984792709,2020-05-09 09:05:27.641513,2020-05-09 09:05:27.641514,,162,319,,,,5,,,
237364,Mr Taiwo O. Babarinde;138;159,energy consumption;164;182,,,,0.410241574048996,2020-06-01 13:22:29.727581,2020-06-01 13:22:29.727585,,586,541,,,,5,,,
22761,A gene;-2;6,vivo  ;304;310,,,,0.410203337669373,,,,252,35,,,,5,,,
260484,the researchers;299;314,Methods;192;199,,,,0.410190045833588,2020-06-05 07:49:16.157152,2020-06-05 07:49:16.157156,,616,571,,,,5,,,
221050,people;155;161,some restrictions;846;863,,,,0.410177499055862,2020-05-30 07:35:01.923706,2020-05-30 07:35:01.923717,,563,518,,,,5,,,
22768,several species;250;265,either activity;697;712,,,,0.410172075033188,,,,336,143,,,,5,,,
22770,a natural part;198;212,A subset;791;799,,,,0.410166621208191,,,,372,232,,,,5,,,
260650,One of these spots;322;340,the meta-analysis;942;959,,,,0.410156309604645,2020-06-05 07:49:23.118379,2020-06-05 07:49:23.118385,,616,571,,,,5,,,
203588,Google;232;238,surface-code quantum computation;964;996,,,,0.41015487909317,2020-05-23 14:12:06.377132,2020-05-23 14:12:06.377142,,545,500,,,,5,,,
203944,It;172;174,a large proportion;40;58,,,,0.410122245550156,2020-05-23 14:12:14.691156,2020-05-23 14:12:14.691167,,545,500,,,,5,,,
237432, a home refrigerator;209;229,the result;747;757,,,,0.410102009773254,2020-06-01 13:22:31.234062,2020-06-01 13:22:31.234066,,586,541,,,,5,,,
204002,an approach;189;200,the size;488;496,,,,0.410084098577499,2020-05-23 14:12:16.043293,2020-05-23 14:12:16.043296,,545,500,,,,5,,,
22783,Triceratops is a juvenile form;44;74,this study;894;904,,,,0.410082459449768,,,,314,243,,,,5,,,
22787,an ethical dilemma;563;581,neurological disease modeling;1072;1101,,,,0.410078197717667,,,,194,29,,,,5,,,
94210,their ;499;505,we;337;339,,,,0.410071820020676,2020-05-09 09:05:27.643111,2020-05-09 09:05:27.643112,,162,319,,,,5,,,
202220,patients;434;442,in vivo chondrogenesis studies;1024;1054,,,,0.410067230463028,2020-05-23 14:11:31.943336,2020-05-23 14:11:31.943347,,543,498,,,,5,,,
22800,the two-horned;205;219,a combination;1300;1313,,,,0.41000896692276,,,,314,243,,,,5,,,
204040,companies;217;226,the advantages;627;641,,,,0.40996915102005,2020-05-23 14:12:16.905848,2020-05-23 14:12:16.905854,,545,500,,,,5,,,
220806,The most comprehensive account;0;30,economic incentives;927;946,,,,0.409944593906403,2020-05-30 07:34:56.442697,2020-05-30 07:34:56.442707,,563,518,,,,5,,,
22812,heart disease;218;231,a proatherogenic species;127;151,,,,0.409943819046021,,,,303,79,,,,5,,,
260606,One of these spots;322;340,less than 10%;143;156,,,,0.409939408302307,2020-06-05 07:49:21.344702,2020-06-05 07:49:21.344711,,616,571,,,,5,,,
253253,Stockholm University;178;198,powder X-ray diffraction measurements;726;763,,,,0.409924924373627,2020-06-05 07:44:16.133101,2020-06-05 07:44:16.133111,,607,562,,,,5,,,
93879, shedding fresh light ;474;496,a unique window;67;82,,,,0.409917443990707,2020-05-09 09:05:27.642031,2020-05-09 09:05:27.642032,,162,319,,,,5,,,
93446,scientists;59;69,null-generation teeth;848;869,,,,0.409899324178696,2020-05-09 09:05:27.640915,2020-05-09 09:05:27.640916,,162,319,,,,5,,,
221086,car use;178;185,CO2;398;401,,,,0.409882247447968,2020-05-30 07:35:02.704644,2020-05-30 07:35:02.70465,,563,518,,,,5,,,
22819,nerve cells ;60;72,the synaptic integration of new neurons;974;1013,,,,0.409875720739365,,,,197,244,,,,5,,,
130862, AHT;258;262,an infant;199;208,,,,0.409870773553848,2020-05-09 11:17:20.123543,2020-05-09 11:17:20.123545,,411,366,,,,5,,,
259588,a study;5;12,Methods;192;199,,,,0.409863233566284,2020-06-05 07:48:39.196982,2020-06-05 07:48:39.196987,,616,571,,,,5,,,
254337,reusable electrode material ;581;609,Nano;322;326,,,,0.409849643707275,2020-06-05 07:44:59.623816,2020-06-05 07:44:59.623827,,607,562,,,,5,,,
100716," a large number of signaling...
        ;149;189",chemokines;657;667,,,,0.40984719991684,2020-05-09 09:05:33.909409,2020-05-09 09:05:33.90941,,30,109,,,,5,,,
22827,a so-called fluorescence microscope;196;231,global healthcare;1127;1144,,,,0.409811496734619,,,,20,226,,,,5,,,
237443, a home refrigerator;209;229,highest COP;1023;1034,,,,0.409808784723282,2020-06-01 13:22:31.468548,2020-06-01 13:22:31.468553,,586,541,,,,5,,,
22830,dementia;143;151,rate of atrophy of the whole brain;1140;1174,,,,0.409804910421371,,,,372,232,,,,5,,,
100562,IDIBELL researchers;15;34, IL-6 and IL-8.;1147;1162,,,,0.409802824258804,2020-05-09 09:05:33.909014,2020-05-09 09:05:33.909015,,30,109,,,,5,,,
254210,The new recycling;514;531,electron microscopy images;695;721,,,,0.409799933433533,2020-06-05 07:44:54.55848,2020-06-05 07:44:54.55849,,607,562,,,,5,,,
237446, a home refrigerator;209;229,a drop in replacement for R134a in the household refrigerator;1102;1163,,,,0.409734159708023,2020-06-01 13:22:31.532297,2020-06-01 13:22:31.532302,,586,541,,,,5,,,
22853,the markers of disease;250;272,such a telemedicine system;1096;1122,,,,0.409713000059128,,,,20,226,,,,5,,,
22864, A study;88;96,not the adult;1825;1838,,,,0.409653425216675,,,,314,251,,,,5,,,
22868,today Ada Lovelace Day;12;34,the RAS;110;117,,,,0.409646421670914,,,,229,116,,,,5,,,
22870,53 per cent;568;579,"mean rate of brain atrophy per year was 0.76% [95% CI, 0.63â0.90];1355;1422",,,,0.409642547369003,,,,372,232,,,,5,,,
259791,genetic variations;95;113,a critical driver;72;89,,,,0.409603595733643,2020-06-05 07:48:47.361201,2020-06-05 07:48:47.361213,,616,571,,,,5,,,
152120,the Department of Physics;214;239,We;1181;1183,,,,0.409599214792252,2020-05-09 11:17:42.373681,2020-05-09 11:17:42.373683,,446,401,,,,5,,,
22882, the process of cellular differentiation;79;119,postmortem brains;1415;1432,,,,0.409569829702377,,,,210,103,,,,5,,,
151990,Princeton Professor of Chemistry Salvatore Torquato;117;168,accurate formulas;511;528,,,,0.409567207098007,2020-05-09 11:17:42.334354,2020-05-09 11:17:42.334356,,446,401,,,,5,,,
253499, better performing;67;85,The mechanical treatment;1502;1526,,,,0.409552723169327,2020-06-05 07:44:25.999337,2020-06-05 07:44:25.999348,,607,562,,,,5,,,
108668,existing techniques;233;252,toward zero CO2 emissions;202;227,,,,0.409552246332169,2020-05-09 09:05:41.310297,2020-05-09 09:05:41.310298,,40,314,,,,5,,,
202420,lasting repair;614;628,maturation;829;839,,,,0.40954852104187,2020-05-23 14:11:36.819039,2020-05-23 14:11:36.819044,,543,498,,,,5,,,
130936,disability;222;232,abusive head trauma;856;875,,,,0.409523993730545,2020-05-09 11:17:20.147051,2020-05-09 11:17:20.147053,,411,366,,,,5,,,
253414,new method;17;27,the MH electrode powder particles;287;320,,,,0.409506380558014,2020-06-05 07:44:22.613283,2020-06-05 07:44:22.61329,,607,562,,,,5,,,
221251, before the crisis;252;270,2019;1215;1219,,,,0.409495383501053,2020-05-30 07:35:06.435084,2020-05-30 07:35:06.435091,,563,518,,,,5,,,
22910,the rate of brain shrinkage;67;94,( P â=â0.001;1498;1514,,,,0.40945565700531,,,,372,232,,,,5,,,
108578,merely 50 °C;184;196,a stable electron-donating heterogeneous catalyst;308;357,,,,0.409433782100678,2020-05-09 09:05:41.309988,2020-05-09 09:05:41.309998,,40,314,,,,5,,,
22923,led to Britain becoming an island;84;117,a prominent bedrock-eroded valley;721;754,,,,0.409388840198517,,,,119,59,,,,5,,,
130707,the leading cause;75;92,next-generation smoothed particle hydrodynamics;552;599,,,,0.409369379281998,2020-05-09 11:17:20.073434,2020-05-09 11:17:20.073436,,411,366,,,,5,,,
260182,the human genome;194;210,a key feature;35;48,,,,0.409359574317932,2020-06-05 07:49:03.463565,2020-06-05 07:49:03.46357,,616,571,,,,5,,,
202118,bone;360;364,human mesenchymal stem cell (hMSC) differentiation;602;652,,,,0.40935942530632,2020-05-23 14:11:29.525009,2020-05-23 14:11:29.525018,,543,498,,,,5,,,
108380,the common dehydrating agent calcium hydride and adding fluoride to it;59;129,conventional catalysts;584;606,,,,0.409317851066589,2020-05-09 09:05:41.309347,2020-05-09 09:05:41.309348,,40,314,,,,5,,,
204167,already known code;308;326,We;795;797,,,,0.409301280975342,2020-05-23 14:12:19.9444,2020-05-23 14:12:19.944408,,545,500,,,,5,,,
22951,fewer neurons and more non-neuronal cells are generated;535;590,the role;664;672,,,,0.409276068210602,,,,210,103,,,,5,,,
100556,IDIBELL researchers;15;34,the transcription factor;910;934,,,,0.409263610839844,2020-05-09 09:05:33.908998,2020-05-09 09:05:33.908999,,30,109,,,,5,,,
94104,the embryos;462;473,material;270;278,,,,0.40925344824791,2020-05-09 09:05:27.642819,2020-05-09 09:05:27.64282,,162,319,,,,5,,,
93784,embryos;209;216,other extinct members;1295;1316,,,,0.409217119216919,2020-05-09 09:05:27.641787,2020-05-09 09:05:27.641788,,162,319,,,,5,,,
152902,materials;320;329,the effective electromagnetic and elastodynamic properties;533;591,,,,0.409215480089188,2020-05-09 11:17:42.619282,2020-05-09 11:17:42.619284,,446,401,,,,5,,,
254276,mechanical washing;544;562,their earlier cycling;1099;1120,,,,0.409209221601486,2020-06-05 07:44:57.197983,2020-06-05 07:44:57.197995,,607,562,,,,5,,,
153410, the way waves propagate.;716;742,two-phase composite media;244;269,,,,0.409202665090561,2020-05-09 11:17:42.77278,2020-05-09 11:17:42.772782,,446,401,,,,5,,,
259422,European scientists ;16;36,both case-control panels;754;778,,,,0.409185409545898,2020-06-05 07:48:32.573618,2020-06-05 07:48:32.573626,,616,571,,,,5,,,
260701, blood types;374;386,1.47;1091;1095,,,,0.409174591302872,2020-06-05 07:49:25.155855,2020-06-05 07:49:25.155861,,616,571,,,,5,,,
211726,the virus;3;12,"The majority of COVID-19-positive patients were asymptomatic (81%, 104 patients);453;533",,,,0.409163981676102,2020-05-30 07:23:32.189467,2020-05-30 07:23:32.189477,,555,510,,,,5,,,
22986,people;274;280,the well-established link between increased red meat consumption and CVD risk;1355;1432,,,,0.409139275550842,,,,303,79,,,,5,,,
259871,Covid-19;118;126,a critical driver;72;89,,,,0.409130871295929,2020-06-05 07:48:50.573882,2020-06-05 07:48:50.573892,,616,571,,,,5,,,
237104,Taiwo O. Babarinde;141;159,MWCNT-nanolubricant (0.4 g/L;285;313,,,,0.409120470285416,2020-06-01 13:22:23.746891,2020-06-01 13:22:23.746898,,586,541,,,,5,,,
111666,habitat loss;76;88,an indoor environment;904;925,,,,0.409114629030228,2020-05-09 09:09:24.805844,2020-05-09 09:09:24.805845,,54,108,,,,5,,,
23000,fewer neurons and more non-neuronal cells are generated;535;590,each subject;342;354,,,,0.409102886915207,,,,210,103,,,,5,,,
220997,the authors;122;133,the global CO2 emissions path;980;1009,,,,0.409101068973541,2020-05-30 07:35:00.746893,2020-05-30 07:35:00.746904,,563,518,,,,5,,,
